Genome Name,Accession,PATRIC ID,Refseq Locus Tag,Alt Locus Tag,Gene,Product,Annotation,Pathway Name,EC Description
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.462,MED134_09811,VBIDokDon50125_0462,,"Aldehyde dehydrogenase B (EC 1.2.1.22)",PATRIC,"Pyruvate metabolism","Lactaldehyde dehydrogenase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1361,MED134_14421,VBIDokDon50125_1361,,"CTP synthase (EC 6.3.4.2)",PATRIC,"Pyrimidine metabolism","CTP synthase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1128,MED134_13236,VBIDokDon50125_1128,,"Anthranilate phosphoribosyltransferase (EC 2.4.2.18)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","Anthranilate phosphoribosyltransferase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.463,MED134_09816,VBIDokDon50125_0463,,"3-hydroxyanthranilate 3,4-dioxygenase (EC 1.13.11.6)",PATRIC,"Tryptophan metabolism","3-hydroxyanthranilate 3,4-dioxygenase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.349,MED134_09241,VBIDokDon50125_0349,,"Dihydroneopterin aldolase (EC 4.1.2.25)",PATRIC,"Folate biosynthesis","Dihydroneopterin aldolase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2837,MED134_07149,VBIDokDon50125_2837,,"Ketopantoate reductase PanG (EC 1.1.1.169)",PATRIC,"Pantothenate and CoA biosynthesis","2-dehydropantoate 2-reductase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2485,MED134_05344,VBIDokDon50125_2485,,"Histidine ammonia-lyase (EC 4.3.1.3)",PATRIC,"Histidine metabolism","Histidine ammonia-lyase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.41,MED134_07611,VBIDokDon50125_0041,,"Glutamate racemase (EC 5.1.1.3)",PATRIC,"D-Glutamine and D-glutamate metabolism","Glutamate racemase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2881,MED134_07374,VBIDokDon50125_2881,,"Isopentenyl-diphosphate Delta-isomerase (EC 5.3.3.2)",PATRIC,"Terpenoid backbone biosynthesis","Isopentenyl-diphosphate Delta-isomerase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.33,MED134_07571,VBIDokDon50125_0033,,"Pyridoxine 5'-phosphate synthase (EC 2.6.99.2)",PATRIC,"Vitamin B6 metabolism","Pyridoxine 5'-phosphate synthase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1607,MED134_00855,VBIDokDon50125_1607,,"Hydroxymethylglutaryl-CoA reductase (EC 1.1.1.34)",PATRIC,"Terpenoid backbone biosynthesis","Hydroxymethylglutaryl-CoA reductase (NADPH)"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.825,MED134_11671,VBIDokDon50125_0825,,"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",PATRIC,"Phenylalanine metabolism","Phenylacetyl-CoA 1,2-epoxidase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1847,MED134_02100,VBIDokDon50125_1847,,"4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)",PATRIC,"Lysine biosynthesis","4-hydroxy-tetrahydrodipicolinate synthase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2645,MED134_06169,VBIDokDon50125_2645,,"Acyl carrier protein phosphodiesterase (EC 3.1.4.14)",PATRIC,"Pantothenate and CoA biosynthesis","[Acyl-carrier-protein] phosphodiesterase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.884,MED134_11971,VBIDokDon50125_0884,,"3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)",PATRIC,"Valine, leucine and isoleucine biosynthesis","3-isopropylmalate dehydratase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2221,MED134_04004,VBIDokDon50125_2221,,"Diaminopimelate decarboxylase (EC 4.1.1.20)",PATRIC,"Lysine biosynthesis","Diaminopimelate decarboxylase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.632,MED134_10685,VBIDokDon50125_0632,,"Alginate lyase (EC 4.2.2.3)",PATRIC,"Fructose and mannose metabolism","Poly(beta-D-mannuronate) lyase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1800,MED134_01870,VBIDokDon50125_1800,,"Arginyl-tRNA synthetase (EC 6.1.1.19)",PATRIC,"Aminoacyl-tRNA biosynthesis","Arginine--tRNA ligase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1630,MED134_00965,VBIDokDon50125_1630,,"Endoglucanase B precursor (EC 3.2.1.4)",PATRIC,"Starch and sucrose metabolism","Cellulase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2505,MED134_05444,VBIDokDon50125_2505,,"Chitinase (EC 3.2.1.14)",PATRIC,"Amino sugar and nucleotide sugar metabolism","Chitinase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1274,MED134_13981,VBIDokDon50125_1274,,"1,4-dihydroxy-2-naphthoyl-CoA hydrolase (EC 3.1.2.28) in menaquinone biosynthesis",PATRIC,"Ubiquinone and other terpenoid-quinone biosynthesis","1,4-dihydroxy-2-naphthoyl-CoA hydrolase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2027,MED134_03015,VBIDokDon50125_2027,,"Para-aminobenzoate synthase, aminase component (EC 2.6.1.85)",PATRIC,"Folate biosynthesis","Aminodeoxychorismate synthase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2643,MED134_06159,VBIDokDon50125_2643,,"Cysteine desulfurase (EC 2.8.1.7)",PATRIC,"Thiamine metabolism","Cysteine desulfurase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1549,MED134_00565,VBIDokDon50125_1549,,"3-mercaptopyruvate sulfurtransferase (EC 2.8.1.2)",PATRIC,"Cysteine and methionine metabolism","3-mercaptopyruvate sulfurtransferase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.668,MED134_10865,VBIDokDon50125_0668,,"Aspartyl-tRNA synthetase (EC 6.1.1.12)",PATRIC,"Aminoacyl-tRNA biosynthesis","Aspartate--tRNA ligase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1708,MED134_01365,VBIDokDon50125_1708,,"2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase (EC 2.5.1.55)",PATRIC,"Lipopolysaccharide biosynthesis","3-deoxy-8-phosphooctulonate synthase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2419,MED134_05009,VBIDokDon50125_2419,,"Magnesium chelatase, subunit ChlI (EC 6.6.1.1)",PATRIC,"Porphyrin and chlorophyll metabolism","Magnesium chelatase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2254,MED134_04179,VBIDokDon50125_2254,,"Imidazolonepropionase (EC 3.5.2.7)",PATRIC,"Histidine metabolism","Imidazolonepropionase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1026,MED134_12701,VBIDokDon50125_1026,,"Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)",PATRIC,"Peptidoglycan biosynthesis","Peptidoglycan glycosyltransferase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.741,MED134_11230,VBIDokDon50125_0741,,"Nitrilase (EC 3.5.5.7)",PATRIC,"Styrene degradation","Aliphatic nitrilase"
