Genome,Genome ID,Accession,PATRIC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.157","MED134_08211","VBIDokDon50125_0157","PATRIC.313590.6.NZ_CH672388.CDS.217641.219023.fwd","PATRIC","CDS",217641,219023,1383,"+","FIG00001384","PLF_326319_00000636","PGF_02752587","ZP_01049487.1",460,,"N-acyl-L-amino acid amidohydrolase (EC 3.5.1.14)","GO:0004046|aminoacylase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.158","MED134_08216","VBIDokDon50125_0158","PATRIC.313590.6.NZ_CH672388.CDS.219107.221323.rev","PATRIC","CDS",219107,221323,2217,"-","FIG00000907","PLF_326319_00000029","PGF_00416702","ZP_01049488.1",738,,"Catalase-peroxidase KatG (EC 1.11.1.21)",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.159","MED134_08221","VBIDokDon50125_0159","PATRIC.313590.6.NZ_CH672388.CDS.221642.222226.fwd","PATRIC","CDS",221642,222226,585,"+","FIG01067880","PLF_326319_00000618","PGF_00023326","ZP_01049489.1",194,,"MarC family integral membrane protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.160","MED134_08226","VBIDokDon50125_0160","PATRIC.313590.6.NZ_CH672388.CDS.222231.222428.fwd","PATRIC","CDS",222231,222428,198,"+","FIG00638284","PLF_326319_00002214","PGF_01526746","ZP_01049490.1",65,,"Uncharacterized protein Celal_1730",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.161","MED134_08236","VBIDokDon50125_0161","PATRIC.313590.6.NZ_CH672388.CDS.222726.224312.rev","PATRIC","CDS",222726,224312,1587,"-","FIG00936903","PLF_326319_00001235","PGF_00416534","ZP_01049492.1",528,,"Carboxy-terminal processing protease",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.162","MED134_08241","VBIDokDon50125_0162","PATRIC.313590.6.NZ_CH672388.CDS.224312.224698.rev","PATRIC","CDS",224312,224698,387,"-","FIG00937632","PLF_326319_00001643","PGF_04745574","ZP_01049493.1",128,,"dCMP deaminase (EC 3.5.4.12)","GO:0004132|dCMP deaminase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.163","MED134_08246","VBIDokDon50125_0163","PATRIC.313590.6.NZ_CH672388.CDS.224818.225411.rev","PATRIC","CDS",224818,225411,594,"-","FIG00649556","PLF_326319_00001838","PGF_08225224","ZP_01049494.1",197,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.164","MED134_08251","VBIDokDon50125_0164","PATRIC.313590.6.NZ_CH672388.CDS.225503.225931.fwd","PATRIC","CDS",225503,225931,429,"+","FIG00651956","PLF_326319_00002170","PGF_04739840","ZP_01049495.1",142,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.165","MED134_08256","VBIDokDon50125_0165","PATRIC.313590.6.NZ_CH672388.CDS.226009.227376.rev","PATRIC","CDS",226009,227376,1368,"-","FIG01225284","PLF_326319_00001360","PGF_12813745","ZP_01049496.1",455,,"Two-component system sensor histidine kinase",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.166","MED134_08261","VBIDokDon50125_0166","PATRIC.313590.6.NZ_CH672388.CDS.227573.227947.rev","PATRIC","CDS",227573,227947,375,"-","FIG00638284","PLF_326319_00001806","PGF_01526582","ZP_01049497.1",124,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.167","MED134_08266","VBIDokDon50125_0167","PATRIC.313590.6.NZ_CH672388.CDS.228057.228857.rev","PATRIC","CDS",228057,228857,801,"-","FIG00638284","PLF_326319_00001839","PGF_02821266","ZP_01049498.1",266,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.168","MED134_08271","VBIDokDon50125_0168","PATRIC.313590.6.NZ_CH672388.CDS.228879.229229.rev","PATRIC","CDS",228879,229229,351,"-","FIG00650645","PLF_326319_00001840","PGF_00149279","ZP_01049499.1",116,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.169","MED134_08276","VBIDokDon50125_0169","PATRIC.313590.6.NZ_CH672388.CDS.229313.230317.rev","PATRIC","CDS",229313,230317,1005,"-","FIG00000732","PLF_326319_00000091","PGF_00006380","ZP_01049500.1",334,,"Fructose-1,6-bisphosphatase, type I (EC 3.1.3.11)","GO:0042132|fructose-bisphosphatase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.170","MED134_08281","VBIDokDon50125_0170","PATRIC.313590.6.NZ_CH672388.CDS.230435.230923.fwd","PATRIC","CDS",230435,230923,489,"+","FIG00001650","PLF_326319_00001313","PGF_10440839","ZP_01049501.1",162,,"Histone acetyltransferase HPA2 and related acetyltransferases","GO:0008080|N-acetyltransferase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.171","MED134_08286","VBIDokDon50125_0171","PATRIC.313590.6.NZ_CH672388.CDS.230988.232238.fwd","PATRIC","CDS",230988,232238,1251,"+","FIG00000132","PLF_326319_00000598","PGF_00862519","ZP_01049502.1",416,,"Aspartokinase (EC 2.7.2.4)","GO:0004072|aspartate kinase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.172","MED134_08291","VBIDokDon50125_0172","PATRIC.313590.6.NZ_CH672388.CDS.232413.234140.fwd","PATRIC","CDS",232413,234140,1728,"+","FIG01004154","PLF_326319_00000892","PGF_00798314","ZP_01049503.1",575,,"Putative hemolysin",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.173","MED134_08301","VBIDokDon50125_0173","PATRIC.313590.6.NZ_CH672388.CDS.234157.234870.rev","PATRIC","CDS",234157,234870,714,"-","FIG01313164","PLF_326319_00000491","PGF_00070873","ZP_01049505.1",237,,"BRAMP",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.174","MED134_08306","VBIDokDon50125_0174","PATRIC.313590.6.NZ_CH672388.CDS.234982.235389.rev","PATRIC","CDS",234982,235389,408,"-","FIG01343519","PLF_326319_00002369","PGF_10519603","ZP_01049506.1",135,,"Acetyltransferase, GNAT family",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.175","MED134_08311","VBIDokDon50125_0175","PATRIC.313590.6.NZ_CH672388.CDS.235515.236615.rev","PATRIC","CDS",235515,236615,1101,"-","FIG01373435","PLF_326319_00000255","PGF_00015970","ZP_01049507.1",366,,"L-2,4-diaminobutyrate decarboxylase",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.176","MED134_08316","VBIDokDon50125_0176","PATRIC.313590.6.NZ_CH672388.CDS.236939.237268.rev","PATRIC","CDS",236939,237268,330,"-","FIG00003845","PLF_326319_00001513","PGF_08147575","ZP_01049508.1",109,,"Transcriptional regulator, ArsR family","GO:0003700|transcription factor activity;GO:0005622|intracellular"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.177","MED134_08321","VBIDokDon50125_0177","PATRIC.313590.6.NZ_CH672388.CDS.237360.237794.rev","PATRIC","CDS",237360,237794,435,"-","FIG01697548","PLF_326319_00002441","PGF_00062070","ZP_01049509.1",144,,"Tsr1131 protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.178","MED134_08326","VBIDokDon50125_0178","PATRIC.313590.6.NZ_CH672388.CDS.237855.238247.rev","PATRIC","CDS",237855,238247,393,"-","FIG01341090","PLF_326319_00001288","PGF_00010044","ZP_01049510.1",130,,"Glyoxalase/Bleomycin resistance protein/Dioxygenase family protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.179","MED134_08331","VBIDokDon50125_0179","PATRIC.313590.6.NZ_CH672388.CDS.238273.238785.rev","PATRIC","CDS",238273,238785,513,"-","FIG00638284","PLF_326319_00001841","PGF_01526596","ZP_01049511.1",170,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.180","MED134_08336","VBIDokDon50125_0180","PATRIC.313590.6.NZ_CH672388.CDS.238810.239757.rev","PATRIC","CDS",238810,239757,948,"-","FIG00031250","PLF_326319_00000249","PGF_00012987","ZP_01049512.1",315,,"D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)","GO:0004617|phosphoglycerate dehydrogenase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.181","MED134_08341","VBIDokDon50125_0181","PATRIC.313590.6.NZ_CH672388.CDS.239757.239927.rev","PATRIC","CDS",239757,239927,171,"-","FIG00638284","PLF_326319_00002519","PGF_01526817","ZP_01049513.1",56,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.182","MED134_08346","VBIDokDon50125_0182","PATRIC.313590.6.NZ_CH672388.CDS.239937.240323.rev","PATRIC","CDS",239937,240323,387,"-","FIG00652029","PLF_326319_00000200","PGF_00427234","ZP_01049514.1",128,,"FIG00652032: hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.183","MED134_08351","VBIDokDon50125_0183","PATRIC.313590.6.NZ_CH672388.CDS.240397.241821.fwd","PATRIC","CDS",240397,241821,1425,"+","FIG00940013","PLF_326319_00002456","PGF_00068127","ZP_01049515.1",474,,"alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.184","MED134_08356","VBIDokDon50125_0184","PATRIC.313590.6.NZ_CH672388.CDS.241882.242307.rev","PATRIC","CDS",241882,242307,426,"-","FIG00649309","PLF_326319_00001453","PGF_00844970","ZP_01049516.1",141,,"Thioesterase superfamily",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.185","MED134_08361","VBIDokDon50125_0185","PATRIC.313590.6.NZ_CH672388.CDS.242304.243653.rev","PATRIC","CDS",242304,243653,1350,"-","FIG00437800","PLF_326319_00001044","PGF_04560429","ZP_01049517.1",449,,"Mg/Co/Ni transporter MgtE, CBS domain-containing",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.186","MED134_08366","VBIDokDon50125_0186","PATRIC.313590.6.NZ_CH672388.CDS.243725.244591.rev","PATRIC","CDS",243725,244591,867,"-","FIG01958812","PLF_326319_00001012","PGF_00049827","ZP_01049518.1",288,"ksgA","SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182)",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.187","MED134_08371","VBIDokDon50125_0187","PATRIC.313590.6.NZ_CH672388.CDS.244641.244949.rev","PATRIC","CDS",244641,244949,309,"-","FIG00649665","PLF_326319_00001842","PGF_02820640","ZP_01049519.1",102,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.188","MED134_08376","VBIDokDon50125_0188","PATRIC.313590.6.NZ_CH672388.CDS.244962.246722.rev","PATRIC","CDS",244962,246722,1761,"-","FIG01495787","PLF_326319_00001359","PGF_00050216","ZP_01049520.1",586,,"Secreted protein containing tetratricopeptide re peats",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.189","MED134_08381","VBIDokDon50125_0189","PATRIC.313590.6.NZ_CH672388.CDS.246883.248154.rev","PATRIC","CDS",246883,248154,1272,"-","FIG00000121","PLF_326319_00001377","PGF_00051525","ZP_01049521.1",423,,"Seryl-tRNA synthetase (EC 6.1.1.11)","GO:0004828|serine-tRNA ligase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.190","MED134_08386","VBIDokDon50125_0190","PATRIC.313590.6.NZ_CH672388.CDS.248352.249785.rev","PATRIC","CDS",248352,249785,1434,"-","FIG01391588","PLF_326319_00001621","PGF_00066724","ZP_01049522.1",477,,"Vitamin K-dependent gamma-carboxylase",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.191","MED134_08391","VBIDokDon50125_0191","PATRIC.313590.6.NZ_CH672388.CDS.249789.250691.rev","PATRIC","CDS",249789,250691,903,"-","FIG00000220","PLF_326319_00000513","PGF_02623406","ZP_01049523.1",300,,"FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26)","GO:0003919|FMN adenylyltransferase activity;GO:0008531|riboflavin kinase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.192","MED134_08396","VBIDokDon50125_0192","PATRIC.313590.6.NZ_CH672388.CDS.250745.251374.rev","PATRIC","CDS",250745,251374,630,"-","FIG00000151","PLF_326319_00000770","PGF_04788810","ZP_01049524.1",209,,"Peptidyl-tRNA hydrolase (EC 3.1.1.29)","GO:0004045|aminoacyl-tRNA hydrolase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.193","MED134_08401","VBIDokDon50125_0193","PATRIC.313590.6.NZ_CH672388.CDS.251504.252130.rev","PATRIC","CDS",251504,252130,627,"-","FIG00001896","PLF_326319_00000486","PGF_07051332","ZP_01049525.1",208,,"LSU ribosomal protein L25p","GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation;GO:0008097|5S rRNA binding"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.194","MED134_08406","VBIDokDon50125_0194","PATRIC.313590.6.NZ_CH672388.CDS.252158.253099.rev","PATRIC","CDS",252158,253099,942,"-","FIG00096830","PLF_326319_00000980","PGF_00048782","ZP_01049526.1",313,,"Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)","GO:0004749|ribose phosphate diphosphokinase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.195","MED134_08411","VBIDokDon50125_0195","PATRIC.313590.6.NZ_CH672388.CDS.253878.255008.rev","PATRIC","CDS",253878,255008,1131,"-","FIG00001244","PLF_326319_00002817","PGF_10309996","ZP_01049527.1",376,,"Type IV fimbrial assembly protein PilC",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.196","MED134_08426","VBIDokDon50125_0196","PATRIC.313590.6.NZ_CH672388.CDS.255794.257062.rev","PATRIC","CDS",255794,257062,1269,"-","FIG00638284","PLF_326319_00002818","PGF_01527004","ZP_01049530.1",422,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.197","MED134_08431","VBIDokDon50125_0197","PATRIC.313590.6.NZ_CH672388.CDS.257065.257460.rev","PATRIC","CDS",257065,257460,396,"-","FIG00638284","PLF_326319_00002730","PGF_01526930","ZP_01049531.1",131,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.198","MED134_08436","VBIDokDon50125_0198","PATRIC.313590.6.NZ_CH672388.CDS.257535.258794.rev","PATRIC","CDS",257535,258794,1260,"-","FIG00638284","PLF_326319_00002819","PGF_01527005","ZP_01049532.1",419,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.199","MED134_08441","VBIDokDon50125_0199","PATRIC.313590.6.NZ_CH672388.CDS.258806.259525.rev","PATRIC","CDS",258806,259525,720,"-","FIG00638284","PLF_326319_00002820","PGF_01527006","ZP_01049533.1",239,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.200","MED134_08446","VBIDokDon50125_0200","PATRIC.313590.6.NZ_CH672388.CDS.259529.259789.rev","PATRIC","CDS",259529,259789,261,"-",,"PLF_326319_00002821","PGF_01527007","ZP_01049534.1",86,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.201","MED134_08451","VBIDokDon50125_0201","PATRIC.313590.6.NZ_CH672388.CDS.260044.261258.rev","PATRIC","CDS",260044,261258,1215,"-","FIG00638284","PLF_326319_00002822","PGF_01527008","ZP_01049535.1",404,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.202","MED134_08456","VBIDokDon50125_0202","PATRIC.313590.6.NZ_CH672388.CDS.261258.263444.rev","PATRIC","CDS",261258,263444,2187,"-","FIG00010286","PLF_326319_00002823","PGF_00063770","ZP_01049536.1",728,,"Type IV pilus biogenesis protein PilQ",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.203","MED134_08461","VBIDokDon50125_0203","PATRIC.313590.6.NZ_CH672388.CDS.263448.264860.rev","PATRIC","CDS",263448,264860,1413,"-","FIG00001326","PLF_326319_00002824","PGF_02473679","ZP_01049537.1",470,,"Type IV fimbrial assembly, ATPase PilB",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.204","MED134_08466","VBIDokDon50125_0204","PATRIC.313590.6.NZ_CH672388.CDS.264861.265142.rev","PATRIC","CDS",264861,265142,282,"-","FIG00638284","PLF_326319_00002704","PGF_01526912","ZP_01049538.1",93,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.205","MED134_08471","VBIDokDon50125_0205","PATRIC.313590.6.NZ_CH672388.CDS.265373.265783.rev","PATRIC","CDS",265373,265783,411,"-","FIG00002458","PLF_326319_00002825","PGF_00063694","ZP_01049539.1",136,,"Type IV pilin PilA","GO:0007155|cell adhesion;GO:0009289|fimbrium"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.206","MED134_08476","VBIDokDon50125_0206","PATRIC.313590.6.NZ_CH672388.CDS.265854.266513.rev","PATRIC","CDS",265854,266513,660,"-","FIG01306568","PLF_326319_00002826","PGF_00014408","ZP_01049540.1",219,,"Insertion element iso-IS1n protein insB",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.5","MED134_07431","VBIDokDon50125_0005","PATRIC.313590.6.NZ_CH672388.CDS.26686.29304.rev","PATRIC","CDS",26686,29304,2619,"-","FIG00000356","PLF_326319_00001254","PGF_05340948","ZP_01049331.1",872,,"DNA mismatch repair protein MutS","GO:0003677|DNA binding;GO:0003684|damaged DNA binding;GO:0005524|ATP binding;GO:0006259|DNA metabolic process;GO:0006281|DNA repair;GO:0006298|mismatch repair"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.207","MED134_08486","VBIDokDon50125_0207","PATRIC.313590.6.NZ_CH672388.CDS.267279.272111.rev","PATRIC","CDS",267279,272111,4833,"-","FIG00656667","PLF_326319_00002827","PGF_00417317","ZP_01049542.1",1610,,"Cell well associated RhsD protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.208","MED134_08491","VBIDokDon50125_0208","PATRIC.313590.6.NZ_CH672388.CDS.272117.275725.rev","PATRIC","CDS",272117,275725,3609,"-","FIG00638284","PLF_326319_00002828","PGF_08225224","ZP_01049543.1",1202,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.209","MED134_08496","VBIDokDon50125_0209","PATRIC.313590.6.NZ_CH672388.CDS.276390.276974.rev","PATRIC","CDS",276390,276974,585,"-","FIG00638284","PLF_326319_00002829","PGF_08225224","ZP_01049544.1",194,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.210","MED134_08511","VBIDokDon50125_0210","PATRIC.313590.6.NZ_CH672388.CDS.277781.278686.rev","PATRIC","CDS",277781,278686,906,"-","FIG00638284","PLF_326319_00002705","PGF_01526913","ZP_01049547.1",301,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.211","MED134_08521","VBIDokDon50125_0211","PATRIC.313590.6.NZ_CH672388.CDS.279102.279698.rev","PATRIC","CDS",279102,279698,597,"-","FIG00638284","PLF_326319_00002830","PGF_01527011","ZP_01049549.1",198,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.212","MED134_08536","VBIDokDon50125_0212","PATRIC.313590.6.NZ_CH672388.CDS.280683.281846.rev","PATRIC","CDS",280683,281846,1164,"-","FIG00638284","PLF_326319_00002831","PGF_01527012","ZP_01049552.1",387,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.213","MED134_08541","VBIDokDon50125_0213","PATRIC.313590.6.NZ_CH672388.CDS.281843.282916.rev","PATRIC","CDS",281843,282916,1074,"-","FIG01666242","PLF_326319_00002832","PGF_01615525","ZP_01049553.1",357,,"Phage integrase",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.214","MED134_08546","VBIDokDon50125_0214","PATRIC.313590.6.NZ_CH672388.CDS.283100.283489.rev","PATRIC","CDS",283100,283489,390,"-","FIG00638284","PLF_326319_00001844","PGF_09552095","ZP_01049554.1",129,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.215",,"VBIDokDon50125_0215","PATRIC.313590.6.NZ_CH672388.CDS.283593.283733.rev","PATRIC","CDS",283593,283733,141,"-",,"PLF_326319_00002651","PGF_01526900",,46,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.216","MED134_08556","VBIDokDon50125_0216","PATRIC.313590.6.NZ_CH672388.CDS.283988.284299.fwd","PATRIC","CDS",283988,284299,312,"+","FIG00638284","PLF_326319_00001845","PGF_01526598","ZP_01049556.1",103,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.217","MED134_08561","VBIDokDon50125_0217","PATRIC.313590.6.NZ_CH672388.CDS.284341.285369.fwd","PATRIC","CDS",284341,285369,1029,"+","FIG00149005","PLF_326319_00002251","PGF_03704454","ZP_01049557.1",342,,"mRNA 3-end processing exonuclease",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672388","fig|313590.6.peg.218","MED134_08566","VBIDokDon50125_0218","PATRIC.313590.6.NZ_CH672388.CDS.285600.286961.fwd","PATRIC","CDS",285600,286961,1362,"+","FIG00111848","PLF_326319_00001204","PGF_05053989","ZP_01049558.1",453,,"ATP-dependent DNA ligase (EC 6.5.1.1) LigC",
